48.908,79.761,110.89,135.81,152.14,161,164.59,166.15,168.41,172.2,177.37,184.35,191.82,198.47,203.03,205.27,206.43,208.25,211.59,216.83,222.37,226.7,227.99,227.1,225.79,226.14,228.65,232.82,237.22,240.7,242.72,244.26,246.06,248.62,250.98,252.96,255.04,257.81,261.88,266.98,272.6,277.07,279.92,281.88,283.43,284.66,285.14,285.29,285.58,286.46,288.99,292.24,296.2,300.57,305.5,310.61,315.56,320.13,321.8,320.66,318.76,317.19,317.19,318.86,321.49,322.98,322.88,322.45,321.87,321.86,323.94,327.78,332.52,337.98,342.55,345.3,345.64,344.4,343.03,341.67,340.65,340.57,341.37,344.75,350.53,358.3,366.48,371.61,373.37,371.68,367.9,363.83,360.23,358.09,356.99,356.05,356.4,356.6,356.78,356.08,354.34,351.35,347.79,344.51,341.76,339.3,338.72,339.63,341.67,344.16,346.39,347.3,347.36,346.94,345.14,342.42,339.28,335.62,332.08,329,326.91,325.25,323.79,323.22,323.18,323.48,323.96,323.46,321.45,317.13,311.64,306.45,302.41,299.59,298.35,298.42,299.72,300.95,301.51,299.56,295.28,288.46,281.53,275.89,272.78,271.92,272.55,273.37,274.15,273.98,272.47,270.15,267.57,264.36,261.5,259.09,257.11,254.72,246.08,228.76,197.55,152.91,102.34,57.096
55.972,86.258,115.81,138.92,153.85,162.11,165.5,167.62,170.53,174.99,180.46,187.81,195.28,201.66,205.7,207.12,207.11,207.98,210.83,216.42,222.84,228.24,230.08,229.04,227.33,227.26,229.15,232.86,236.64,239.38,240.9,241.97,243.32,246.03,248.95,252.21,255.88,259.85,264.21,268.97,274.22,279.05,282.75,285.92,288.35,289.79,289.78,289.19,288.79,289.53,292.01,295.08,298.73,302.57,307.19,312.22,316.87,321.1,322.23,320.6,318.88,318.04,319.12,321.57,324.48,325.5,324.43,323,322.1,322.2,324.67,328.88,333.42,337.88,341.3,343.28,343.79,343.1,342.54,341.84,341.04,340.57,340.54,342.43,346.72,353.25,361.21,368.12,372.62,373.74,371.93,368.15,363.7,359.53,356.51,355,355.1,356,356.63,355.91,354.23,351.47,348.85,346.82,344.81,343.29,342.85,343.84,345.59,347.85,349.77,350.63,351.05,351.09,349.27,346.19,342.2,337.73,333.06,329.64,327.77,326.48,325.18,324.3,323.66,323.31,323.5,323.27,321.84,317.86,312.52,307.37,303.47,300.67,299.28,299.02,299.66,300.2,300.38,298.27,294.16,287.66,281.46,276.66,274.27,273.96,274.65,275.4,275.93,275.15,273.03,269.76,266.13,262.12,258.78,256.18,254.04,251.78,243.33,226.3,195.54,151.28,101.05,56.136
67.467,96.549,124.08,145.12,158.28,165.4,168.03,170.26,173.55,178.59,184.36,191.86,198.88,204.41,207.44,207.89,207.06,207.59,210.47,216.62,223.77,229.93,232.37,231.6,230.11,230.07,231.57,234.81,237.85,239.68,240.49,240.99,241.88,244.86,248.61,253.5,258.74,263.36,267.15,270.7,275.03,280.47,285.61,290.62,294.21,295.98,295.45,294,292.8,293.27,295.41,298.26,301.9,305.69,310.25,315.08,319.03,322.41,322.63,320.32,318.64,318.17,319.93,322.85,325.83,326.44,324.65,322.65,321.9,322.56,325.83,330.29,334.2,337.05,338.65,339.71,340.6,341.16,342.14,342.59,342.33,341.56,340.91,341.44,343.93,348.72,355.6,363.23,369.57,372.93,372.79,369.29,364.16,358.54,354.27,352.71,352.99,354.72,356.05,355.59,354.38,352.31,350.64,349.77,348.27,347.56,347.17,347.71,348.49,349.65,350.51,351.22,351.98,352.52,350.63,347.12,342.62,338.2,333.62,331,329.87,329.26,328.23,327.2,326.25,325.46,325.16,324.74,323.07,318.72,313.02,307.61,303.71,301.12,300.09,300.03,300.4,300.31,299.8,297.26,293.27,287.32,281.98,277.9,275.68,275.04,274.98,274.98,274.86,273.55,271.16,267.51,263.44,259.27,255.86,253.43,251.63,250.04,242.42,226.2,196.08,152.05,101.74,56.578
81.532,108.71,134.02,153.1,164.57,170.42,172.11,174.02,177.24,182.38,188.19,195.45,201.8,206.46,208.66,208.58,207.74,208.64,211.75,217.99,224.89,230.82,233.43,233.08,232.36,232.86,234.48,237.61,240.27,241.56,241.88,242.05,242.66,245.86,250.25,256.35,262.54,267.09,269.84,271.85,275.08,281.1,287.7,294.42,298.98,301.1,300.42,298.53,297.07,297.48,299.2,301.62,305.17,309.11,313.85,318.69,322.28,324.9,324.31,321.23,319.03,318.06,319.51,322.31,325.27,325.99,324.42,322.53,322.02,322.96,326.64,331.01,334.2,335.72,335.77,336.07,337.35,339.24,341.84,343.46,343.76,342.75,341.58,341.1,342.06,345.38,350.98,358.4,365.43,369.86,370.69,367.66,362.55,356.8,352.35,351.03,351.12,352.69,353.84,353.19,352.36,351.24,350.69,351.02,350.12,350.11,349.8,349.75,349.49,349.4,349.03,349.32,349.88,350.4,348.31,344.68,340.68,337.41,334.06,332.86,332.6,332.75,332.11,331.14,330.16,329.02,328.11,327.36,325.28,320.41,314.09,308.11,304.06,301.91,301.99,303.1,303.97,303.77,302.7,299.78,295.87,290.08,284.71,279.99,276.66,274.78,273.68,273.08,272.66,271.38,269.24,265.85,261.99,258.25,254.99,252.75,251.38,250.48,244.01,229.03,199.99,156.44,105.77,59.678
95.257,119.68,142.5,159.83,170.07,175.07,176.26,177.97,181.05,186.1,191.71,198.27,203.58,207.15,208.66,208.51,208.49,210.45,214.13,220.14,225.98,230.7,233,233.05,233.37,234.67,236.77,240.01,242.6,243.84,244.2,244.48,245.19,248.3,252.74,259.08,265.3,269.33,271.15,271.98,274.18,280.2,287.44,295,300.09,302.83,303,302.02,301.48,302.46,303.81,305.44,308.35,312.11,316.76,321.58,325.12,327.33,326.22,322.44,319.1,316.72,316.71,318.54,321.26,322.71,322.54,322.06,322.5,324.14,328.01,332.05,334.56,335.18,334.36,334.37,336.02,338.93,342.71,345.19,345.97,344.89,343.55,342.64,342.67,344.85,348.98,354.93,361.01,365,365.9,363.27,358.7,353.82,350.04,349.12,349.06,349.95,350.4,349.2,348.31,347.72,347.9,349.15,349,349.73,349.77,349.35,348.5,347.55,346.21,345.92,345.82,345.96,344.08,341.36,339.08,337.75,335.97,335.72,335.53,335.88,335.62,335.13,334.76,333.63,332.05,330.6,327.66,322.22,315.53,309.25,305.29,303.52,304.64,306.84,308.41,308.58,307.33,304.33,300.5,294.51,288.32,281.99,276.81,273.24,271.09,270.2,269.87,269.1,267.55,264.82,261.61,258.57,255.58,253.67,252.75,252.47,246.96,232.95,204.56,161.1,109.84,62.736
103.04,125.32,146.66,163.39,173.54,178.66,180.1,181.74,184.49,188.96,193.95,199.39,203.49,206.03,207.16,207.45,208.86,212.24,216.79,222.47,226.95,229.98,231.42,231.52,232.7,234.83,237.74,241.49,244.48,246.29,247.29,248.26,249.48,252.21,255.87,260.97,265.84,268.83,270.07,270.62,272.35,277.81,284.72,292.05,297.24,300.76,302.52,303.5,304.9,307.1,308.61,309.66,311.75,315.02,319.28,324.03,327.82,330.13,329.16,325.18,320.6,316.67,314.78,315.43,318.01,320.62,322.25,323.21,324.17,325.95,329.3,332.91,335.15,335.68,334.83,334.85,336.44,339.42,343.29,345.88,346.98,346.4,345.96,346.15,346.85,348.94,351.75,355.29,358.93,361.18,361.65,359.78,356.37,352.94,350.23,349.61,349.27,349.22,348.52,346.32,344.65,343.83,344.07,345.5,345.8,346.94,347.3,346.82,345.98,344.97,343.42,342.78,341.87,341.16,339.4,337.93,337.8,338.57,338.44,338.66,337.81,337.41,336.85,336.44,336.69,336.08,334.62,333.31,330.26,324.77,318.07,311.57,307.81,306.24,308.1,311.01,313.14,313.86,312.91,310.29,306.84,300.45,293.01,284.45,277.04,271.56,268.33,267.29,267.29,267.31,266.68,264.95,262.68,260.37,257.69,256.07,255.39,255.43,250.26,236.48,207.98,164.09,112.15,64.337
100.7,122.94,144.91,162.79,174.25,180.53,182.94,184.9,187.55,191.44,195.79,200.06,203.08,204.82,205.77,206.63,209.16,213.48,218.59,223.85,227.16,228.64,229.1,228.92,230.45,233.18,236.9,241.23,244.71,247.22,248.96,250.69,252.51,254.77,257.46,261.05,264.49,266.86,268.1,268.87,270.21,274.41,280.2,286.74,292.13,296.86,300.78,304.42,308.28,311.96,313.89,314.42,315.36,317.51,320.71,324.89,328.56,330.8,330.15,326.41,321.16,316.56,313.61,313.75,316.48,320.34,323.53,325.46,326.4,327.8,330.37,333.78,336.56,338.18,338.47,339.02,340.18,342.42,345.42,347.45,348.77,349.01,349.92,351.68,353.64,356.04,357.79,358.93,359.73,359.83,359.51,358.08,355.57,353.33,351.64,351.18,350.66,349.89,348.05,344.7,341.75,339.98,339.63,340.58,341.03,342.38,343.2,343.27,343.22,342.86,341.54,340.54,338.74,337.1,335.53,335.46,337.17,339.43,340.36,340.61,338.81,337.19,335.84,335.08,335.5,335.54,334.78,334.28,331.83,327.09,321.05,314.84,311.57,310.14,311.97,314.52,316.31,317.09,316.35,314.36,311.64,305.22,296.91,286.58,277.51,270.45,266.3,265.16,265.49,266.17,266.4,265.69,264.36,262.63,260.26,258.82,257.93,257.58,251.69,236.97,207.46,162.86,110.71,63.145
90.364,114.93,139.56,159.87,173.45,181.43,185.05,187.54,190.23,193.67,197.51,200.96,203.31,204.58,205.32,206.45,209.3,213.74,219.09,224.08,226.9,227.65,227.47,226.96,228.32,231.31,235.49,240.11,243.86,246.71,248.86,251.09,253.46,255.67,257.92,260.66,263.45,266.01,268.06,269.52,270.65,273.17,277.14,282.4,287.76,293.49,299.18,304.67,309.99,314.29,316.43,316.76,317.05,318.58,321.26,325.34,329.22,331.64,331.45,328.22,322.85,318.57,315.7,316.24,319.47,324.12,327.73,329.46,329.52,329.98,331.45,334.56,337.96,341.06,343.25,345.29,346.71,348.62,350.75,351.9,352.81,353.18,354.9,357.89,361.15,364.19,365.34,364.74,363.25,361.83,361.04,360,358.1,356.32,354.97,354.01,352.86,351.43,348.69,344.78,341.12,338.87,338.22,338.95,339.77,341.35,342.5,343.01,343.4,343.51,342.57,341.49,339.24,336.83,335.2,335.82,338.31,341.16,342.5,342.24,339.08,335.58,332.75,330.92,330.95,331.51,331.61,332.11,330.59,327.1,322.32,317.05,314.54,313.23,314.24,315.32,315.66,315.78,315.13,314.04,312.57,307.01,298.94,288.19,278.67,271.07,266.45,265.06,265.26,265.85,266.28,265.98,265.18,263.64,261.5,260.03,258.57,257.38,250.15,233.9,203.15,158.07,106.37,59.892
78.265,106.31,134.16,156.83,172.08,181.25,185.69,188.68,191.53,194.81,198.5,201.75,204.17,205.59,206.35,207.48,209.85,213.61,218.72,223.58,226.59,227.5,227.2,226.51,227.45,230.33,234.54,239.04,242.71,245.46,247.53,249.83,252.47,254.97,257.46,260.41,263.56,266.95,270.08,272.15,273.1,274.22,276.64,280.98,286.4,292.87,299.44,305.56,310.98,314.89,316.78,317.14,317.4,318.88,321.62,325.94,330.02,332.69,332.9,330.26,325.22,321.98,320.22,321.9,325.78,330.49,333.14,333.37,331.89,331.25,331.99,335.24,339.6,344.25,348.2,351.76,353.69,355.86,357.75,358.44,358.78,358.64,360.34,363.77,367.95,371.83,372.91,371.53,368.52,366.13,364.86,363.84,362.25,360.53,359.36,358.15,356.74,355.28,352.23,348.15,343.79,340.64,339.36,339.79,341.12,343.29,344.94,345.85,346.23,346.16,345.15,343.82,341.41,338.73,337.34,338.48,341.17,344.04,345.49,344.57,340.11,334.68,330.01,326.48,325.36,325.84,326.44,327.55,326.84,324.75,321.63,318.02,316.67,315.79,315.63,314.48,312.43,310.91,309.69,309.02,308.48,304.3,297.55,288.11,279.75,272.99,268.61,266.86,266.39,266.15,266.04,265.72,265.47,264.55,263.33,262.32,260.36,257.83,248.55,230.18,198.03,152.63,101.67,56.488
69.838,101.02,131.28,155.11,170.78,180.02,184.46,187.75,190.84,194.23,198.08,201.58,204.68,206.97,208.49,210.01,211.84,214.64,219,223.52,226.92,228.52,228.6,227.88,228.13,230.27,233.76,237.58,240.82,243.24,245.09,247.35,250.31,253.49,256.81,260.72,264.8,269.16,273.15,275.53,276.23,276.34,277.76,281.71,287.38,294.88,302.28,308.78,313.78,316.52,317.34,317.13,317.43,319.32,322.56,327.43,331.57,334.21,334.31,331.93,327.56,325.68,325.73,329,333.46,337.42,338.22,336.32,333.08,331.34,331.73,335.23,340.43,346.35,351.64,356.48,359.42,362.78,365.59,366.72,366.53,365.07,365.16,367.31,371.02,375.08,376.29,374.99,371.44,368.78,367.16,366.21,365.18,363.81,363,361.76,360.13,358.73,355.74,352.22,348.08,344.85,343.35,343.5,344.93,347.26,348.98,350.07,350.25,349.96,348.92,347.69,345.58,343.12,342.24,343.5,345.93,348.6,349.94,348.11,342.38,335.17,328.79,323.53,321.2,320.99,321.45,322.41,322.03,320.92,319.24,317.26,316.89,316.51,315.39,312.47,308.55,305.55,303.66,302.93,302.63,299.58,294.49,287.31,281.2,276.36,273,270.99,269.44,267.58,265.96,264.87,264.91,264.86,265.07,264.95,262.98,259.45,248.36,228.12,194.76,149.06,98.557,54.247
65.368,98.887,130.51,154.36,169.36,177.79,181.67,185.07,188.52,192.32,196.63,200.73,204.86,208.39,210.97,212.92,214.2,215.91,219.11,222.97,226.64,229.08,230.02,229.78,229.84,231.37,234.13,237.35,240.23,242.29,243.85,245.82,248.92,252.91,257.43,262.83,268.13,272.99,276.87,278.68,279.02,278.91,280.42,284.73,290.63,298.63,306.16,312.43,316.7,318.31,318.14,317.31,317.52,319.44,322.56,327.3,331,333.43,333.49,331.81,328.82,328.78,331.17,336.36,341.63,344.9,343.82,339.71,334.4,331.32,331.07,334.39,339.9,346.35,352.21,357.73,361.76,366.85,371.34,373.79,373.65,371.04,368.92,368.82,371.13,374.68,376.07,375.18,371.61,368.84,366.86,366.15,366.22,365.99,366.2,365.59,364.15,362.95,360.26,357.4,353.72,350.66,349.26,349.69,351.51,353.98,355.19,355.56,354.55,353.13,351.56,350.14,348.22,346.13,346.08,347.6,349.91,352.48,353.61,350.89,344.42,336.42,329.38,323.25,320.37,319.39,319.42,319.75,319.19,318.21,317.1,316.02,316.1,316.19,314.85,311.25,306.55,302.56,299.88,298.41,297.43,294.89,291.17,286.42,282.94,280.48,278.58,276.47,273.74,270.08,266.57,264.4,264.7,265.8,267.75,268.92,267.48,263.39,250.83,228.99,194.4,148,97.302,53.208
65.344,99.971,131.73,154.67,168.34,175.59,178.81,182.31,186.15,190.37,195.06,199.59,204.48,209.04,212.66,215.15,216.29,217.2,219.02,221.71,225,227.83,229.62,230.2,230.75,232.1,234.46,237.57,240.61,242.86,244.67,246.54,249.64,253.89,259.13,265.43,271.28,275.95,278.95,279.83,279.86,279.88,281.87,286.43,292.12,299.99,307.36,313.68,318.07,319.64,319.28,318.09,318.1,319.72,322.34,326.68,330,332.36,332.4,331.38,329.63,331.05,335.34,341.94,347.77,350.53,348.35,343.03,336.29,332.16,330.8,332.97,337.61,343.5,349.22,355.06,360.34,367.11,373.18,377.01,377.26,374.12,370.17,367.82,368.3,370.77,372.05,371.61,368.6,366.22,364.32,364.21,365.7,367.09,368.63,369.13,368.23,367.16,364.57,361.91,358.41,355.36,354.13,354.92,357.07,359.48,359.83,359.04,356.66,354.09,351.93,350.3,348.56,346.99,347.98,349.92,352.39,354.9,355.84,352.51,345.98,338.16,331.37,325.19,322.35,320.83,320.46,320.03,319.02,317.53,316.17,315.17,315.07,315.23,314.02,310.73,306.4,302.36,299.32,297.08,295,292.17,289.01,285.96,284.56,284.18,283.88,282.09,278.68,273.64,268.38,264.93,265.06,266.99,270.44,272.97,272.63,268.72,255.53,232.77,197.31,150.06,98.608,53.957
68.293,103.4,134.63,156.22,168.3,174.37,177.06,180.75,185.12,189.87,194.78,199.46,204.51,209.42,213.54,216.26,217.39,217.7,218.3,219.91,222.78,225.99,228.86,230.58,232.09,233.6,235.86,239.21,242.73,245.63,248.03,249.88,252.58,256.3,261.4,267.73,273.48,277.62,279.51,279.66,279.66,280.08,282.45,286.72,291.41,298.29,305.15,311.92,317.26,319.96,320.39,319.43,319.38,320.52,322.16,325.48,328.03,330.25,330.45,330.37,329.89,332.66,338.48,346.18,352.67,355.49,352.91,346.96,339.02,333.87,330.94,331.36,334.36,338.97,344.27,350.5,357.22,365.47,372.52,377.02,377.43,374.32,369.58,365.96,365.07,366.24,367.07,366.89,364.68,363.07,361.7,362.23,364.65,367.18,369.69,371.22,371.01,370.13,367.65,364.97,361.57,358.55,357.48,358.59,360.94,362.98,362.38,360.33,356.84,353.37,350.83,349.15,347.61,346.53,348.21,350.29,352.67,354.86,355.71,352.5,346.84,340.22,334.47,329.09,327.02,325.23,324.39,322.86,320.66,317.66,315.04,313.42,312.77,312.72,312.04,309.66,306.45,303.03,300.03,297.08,293.82,290.46,287.49,285.6,285.51,286.31,286.99,285.45,281.95,276.37,270.18,265.72,265.25,267.19,271.25,274.68,275.59,272.69,259.97,237.13,201.13,152.9,100.41,54.907
70.765,106.45,137.47,158.31,169.53,175.2,177.99,182.01,186.77,191.6,196.14,200.4,204.99,209.69,213.74,216.41,217.53,217.45,217.19,217.96,220.4,223.87,227.59,230.37,232.92,235.05,237.83,242.11,246.76,250.75,253.82,255.41,257.09,259.49,263.54,268.99,274.02,277.54,278.65,278.63,278.98,279.81,282.13,285.46,288.61,293.89,299.89,307.02,313.39,317.82,319.98,320.33,321.07,322.31,323.46,325.89,327.65,329.48,329.55,329.99,330.29,333.98,340.92,349.46,356.68,359.9,357.27,350.84,341.84,335.75,331.46,330.34,331.82,335.15,340.02,346.56,354.3,363.36,370.65,375.21,375.8,373.3,368.97,365.1,363.5,363.55,363.81,363.93,362.75,362.03,361.15,361.73,363.87,366.2,368.78,370.74,371.02,370.24,367.74,364.8,361.49,358.88,358.4,360.08,362.73,364.21,362.68,359.43,355.14,351.16,348.37,346.69,345.22,344.46,346.25,348.17,350.21,351.86,352.67,350.29,346.11,341.19,336.62,332.28,331,329.54,328.97,327.32,324.62,320.32,315.9,312.79,310.9,310.19,310.08,308.9,307.05,304.38,301.58,298.23,294.35,290.83,288.03,286.6,286.74,287.45,288.12,286.5,283.28,278.02,271.99,267.19,265.86,266.87,270.14,273.19,274.63,272.93,261.59,239.69,203.95,155.25,101.96,55.704
73.158,109.47,140.4,160.76,171.42,177.09,180.19,184.58,189.63,194.3,198.13,201.65,205.35,209.35,212.79,215.2,216.39,216.37,216.13,216.94,219.46,223.4,227.84,231.4,234.64,237.33,240.63,245.65,251.26,256.18,259.63,260.67,261,261.68,264.16,268.23,272.28,275.42,276.47,277.02,278.15,279.5,281.5,283.69,285.34,288.96,293.97,300.98,307.8,313.71,317.63,319.63,321.4,323.06,324.2,326.17,327.73,329.65,329.82,330.59,331.06,334.51,341.02,348.82,355.58,358.83,356.6,350.74,342.1,336.22,331.69,329.86,330.4,332.84,337.44,344.22,352.36,361.37,368.11,372.13,372.83,371.35,368.32,365.05,363.07,361.93,361.39,361.88,362.04,362.61,362.4,362.61,363.48,364.53,366.5,368.51,369.38,368.89,366.5,363.34,360.03,357.83,357.75,359.7,362.42,363.31,361.47,357.87,353.58,349.66,346.71,344.9,343.3,342.82,344.6,346.36,347.96,348.74,349.13,347.58,344.84,341.65,338.14,334.9,334.33,333.45,333.48,332.14,329.12,323.75,317.35,312.4,308.98,307.31,307.44,307,305.89,303.56,300.69,297.24,293.49,290.74,289.02,288.44,288.75,288.83,288.71,286.45,283.29,278.72,273.64,269.27,267.42,267.23,268.95,270.55,271.44,270.3,260.25,239.61,204.67,156.12,102.64,56.019
75.276,112.16,143.07,163.07,173.38,179.18,182.53,187.08,192.08,196.23,199.14,201.97,204.89,208.24,210.98,213.11,214.42,214.85,215.47,217.23,220.38,224.94,229.81,233.74,237.05,239.78,243.06,248.05,253.83,258.97,262.33,262.83,262.19,261.74,262.92,265.68,268.66,271.55,273.18,274.89,277.22,279.23,280.84,282.06,282.69,285.06,289.07,295.31,301.56,308.06,313.53,317.67,321.24,324.09,325.97,328,329.76,332.09,332.56,333.47,333.52,335.55,340.03,345.61,350.72,353.43,351.81,347.39,340.54,336.13,332.66,331.01,331.03,332.63,336.57,343.05,350.91,359.36,365.41,368.98,370.08,369.74,368.45,366.36,364.67,362.99,361.8,362.42,363.41,364.82,365.19,365.15,364.84,364.43,365.44,367.13,368.47,368.46,366.5,363.43,360.03,357.91,357.62,359.17,361.58,362.07,360.72,357.8,354.25,350.94,348.09,346.12,344.12,343.27,344.3,345.37,346.33,346.44,346.57,345.82,344.02,341.78,338.54,335.78,335.4,335.39,336.66,336.73,334.59,329.09,320.87,313.48,307.68,304.32,303.72,303.37,302.4,300.14,297.32,294.19,291.18,289.65,289.46,290.03,290.86,290.66,289.67,286.41,282.76,278.64,274.88,271.63,270.01,268.83,268.64,268.06,267.47,266.15,257,237.57,203.7,155.74,102.56,55.936
76.521,113.61,144.33,163.99,174.11,180.03,183.39,187.87,192.65,196.33,198.63,201.19,203.83,206.88,209.26,211.31,212.88,214.02,215.93,219.09,223.2,228.39,233.44,237.26,239.91,241.93,244.59,248.94,254.53,259.68,262.91,262.94,261.54,260.26,260.42,262.11,264.31,267.19,269.69,272.68,276.25,279.07,280.76,281.76,282.33,284.34,287.82,293.25,298.64,305.21,311.68,317.54,322.59,326.33,328.68,330.47,332.12,334.69,335.57,336.89,336.93,337.38,339.11,341.41,343.68,344.99,343.8,341.31,337.15,334.92,333.51,332.88,333.16,334.52,337.68,343.11,349.71,356.94,362.37,366.13,368.57,369.87,370.6,370.26,369.69,368.48,367.39,367.79,368.26,368.79,368.56,367.88,366.7,365.35,365.5,366.65,368.18,368.76,367.63,365.3,362.41,360.48,359.68,360.16,361.69,361.94,361.46,359.93,357.27,354.27,351.02,348.2,345.49,344.13,344.57,345.35,345.98,345.78,345.6,345.27,343.86,341.72,338.02,335.05,334.16,334.83,337.55,339.64,339.15,334.35,325.01,315.46,307.54,302.75,301.25,300.72,299.58,297.23,294.25,291.4,289.03,288.33,289.32,290.84,292.18,291.92,290.21,286.07,281.55,277.6,275.14,273.66,273.54,272.89,272.03,269.82,267.32,264.65,254.94,235.61,202.08,154.56,101.86,55.471
75.724,112.52,143.16,162.92,173.37,179.55,182.81,186.93,191.34,194.73,196.92,199.76,202.7,205.81,208.08,210.01,211.67,213.55,216.81,221.58,226.79,232.49,237.4,240.71,242.33,243.23,244.84,248.18,253.13,257.96,261.22,261.42,260.23,259.13,259.02,260.06,261.5,264.11,267.13,270.89,275.38,279.04,281.32,282.82,284.08,286.58,290.03,295.02,299.95,306.56,313.56,320.19,325.61,329.18,331.16,332.51,334.17,337.3,339.08,341.33,341.9,341.23,340.34,339.45,338.8,338.52,337.52,336.76,335,334.7,335.28,335.99,336.79,337.97,339.91,343.61,348.51,354.5,359.95,364.78,369.24,372.21,374.5,375.8,376.52,376.35,375.77,375.32,373.84,372.01,370.42,369.47,368.48,367.51,367.39,367.91,369.18,370.14,369.74,368.35,366.3,364.9,363.8,363.29,363.96,364.13,364.22,364,362.01,359.41,356.27,352.9,349.4,346.85,345.95,345.76,345.67,345.38,344.94,344.64,343.15,340.41,335.89,332.3,330.66,331.66,335.41,339.19,340.23,336.38,326.85,316.12,306.91,301.21,298.93,298.23,297.02,294.79,291.84,289.32,287.37,286.87,288.37,290.4,292.21,292.26,290.28,285.51,279.99,275.78,274.28,274.68,276.72,277.54,276.92,273.6,269.13,264.61,253.66,233.81,200.19,153,100.83,54.787
73.836,110.18,140.91,161.22,172.39,178.94,182.07,185.64,189.42,192.49,194.72,197.92,201.25,204.52,206.73,208.45,210.15,212.8,217.37,223.67,229.85,235.67,239.95,242.38,242.96,242.76,243.52,246.11,250.79,255.83,259.87,261.03,260.54,259.75,259.39,259.61,260.12,262.15,265.39,269.82,275.37,280.27,283.74,286,287.86,290.47,293.28,297.38,301.79,308.44,315.89,322.98,328.38,331.2,332.16,332.72,334.34,338.27,341.61,345.77,348.24,348.29,346.56,343.91,341,338.69,336.54,335.72,334.64,335.01,336.81,338.79,340.41,341.73,342.67,344.55,347.6,352.33,358.05,364.23,370.83,375.39,378.88,381.78,384.14,385.78,386.24,384.59,379.95,374.45,370.98,370.23,370.88,372.01,372.43,372.18,372.27,372.99,373.21,373.2,372.62,371.89,370.51,368.84,368.41,368.42,368.54,368.95,366.94,364.34,361.31,357.34,353.12,349.24,346.88,345.66,344.64,344.23,343.39,342.8,341.14,337.81,332.74,328.52,326.09,326.99,330.97,335.54,337.48,334.45,325.71,315.27,306.25,300.54,297.91,296.91,295.46,293.22,290.32,287.93,286.03,285.07,286.28,288.31,290.51,291.2,289.53,284.66,278.3,273.45,272.24,274.14,278.77,282.32,283.88,281.26,275.67,269.05,255.91,234.54,200.09,152.72,100.75,54.715
71.169,107.2,138.46,159.86,172.08,179.04,182.03,184.96,188.04,190.72,192.84,196.02,199.33,202.56,204.81,206.56,208.59,212.17,217.99,225.59,232.67,238.51,241.89,243.08,242.38,241.19,241.5,244.05,249.29,255.27,260.59,263.01,263.13,262.37,261.58,260.97,260.71,262.42,266,271.18,277.63,283.44,287.57,289.86,291.65,294.21,296.5,300.34,304.91,311.69,319,325.61,330.4,332.46,332.69,333.04,334.92,339.48,343.85,349.42,353.8,355.31,353.93,350.72,346.36,342.09,338.17,336.29,335,335.48,338.2,341.45,343.95,345.31,345.2,345.42,346.9,350.7,356.91,364.17,372.01,377.27,381.13,385.16,388.95,392.63,394.47,391.9,384.35,375.5,370.39,370.09,372.66,376.38,377.54,376.32,374.68,374.57,375.12,376.55,377.75,377.82,376.07,373.04,371.11,370.57,370.35,370.95,368.87,366.34,363.61,359.28,354.54,349.63,346.1,344.41,343.15,343.22,342.51,341.56,339.64,335.73,330.39,325.85,322.85,323.15,326.24,330.15,331.95,329.48,322.49,313.9,306.41,301.32,298.43,296.83,294.98,292.77,290.13,287.96,286.02,284.26,284.48,285.76,287.65,288.57,287.31,282.86,276.37,271.02,269.55,272.04,278.24,284.13,288.45,287.63,282.14,274.24,259.29,236.36,200.86,153.13,101.13,54.916
68.863,104.92,137.1,159.88,173.32,180.77,183.72,186.05,188.28,190.33,191.86,194.43,197.31,200.34,202.7,204.72,207.26,211.69,218.56,227.16,235.03,240.87,243.39,243.39,241.68,240.09,240.62,243.7,249.84,256.66,262.81,266.08,266.5,265.56,264.29,263.05,262.21,263.64,267.37,273.09,280.06,286.51,291.08,293.26,294.73,296.99,298.76,302.48,307.24,314.06,320.97,326.94,331.29,333.15,333.36,334.15,336.6,341.66,346.74,353.16,358.96,362.18,362.38,360.42,356.66,351.88,346.24,342.08,338.93,338.11,340.57,344.29,347.13,348.15,347.18,346.47,347.37,351.13,357.98,365.7,373.4,377.96,380.85,384.7,389.04,394.25,397.72,395.53,387.01,376.73,370.98,371.24,375.31,381.06,382.9,380.95,377.99,377.22,377.94,380.17,382.17,382.16,379.63,375.26,371.73,370.16,369.16,369.44,367.43,365.2,362.95,358.49,353.57,348.3,344.29,342.76,341.88,342.69,342.29,340.81,338.43,334.01,328.77,324.45,321.51,321.26,322.86,324.99,325.58,323.05,317.86,311.87,306.82,303.05,300.41,298.21,295.64,292.89,290.09,287.91,286.02,283.93,283.4,283.87,285.17,285.89,284.85,280.92,274.65,268.88,266.77,269.04,275.84,283.34,290.3,291.84,287.31,278.86,262.53,238.08,201.42,153.16,101.11,54.859
