128.55,145.74,164.62,182.21,197.56,211.13,221.55,229.71,235.96,241.47,246.9,252.91,258.24,262.08,265.75,267.33,268.35,269.65,269.5,272.29,277.35,284.21,292.22,299.96,308.49,316.47,324.06,330.19,336.88,344.06,351.37,360.07,368.13,375.44,382.72,391.33,397.8,403.18,407.17,410.63,412.83,414.02,415.93,416.71,420.52,426.69,433.05,439.58,444.37,450.57,454.3,458.53,460.17,461.94,463.32,463.93,465.71,465.1,464.17,464.4,463.59,462.96,463.42,463.04,463.34,463.77,464.14,464.2,463.76,463.09,463.12,462.82,463.46,463.29,463.82,463.6,464.36,464.22,464.19,464.54,466.56,469.43,472.69,475.44,478.64,480.63,481.65,480.31,477.94,474.79,471.09,467.47,464.59,461.58,460.08,458.97,457.08,455.39,452.28,448.85,444.68,439.08,434.75,431.26,427.73,425.92,425.52,425.42,426.04,427.5,427.67,428.69,428.9,428.65,428.79,427.66,426.86,427.08,426.32,425.46,424.46,422.7,420.55,418.01,414.67,411.72,408.43,405.25,402.04,398.58,393.68,388,382.32,375.09,367.47,359.64,352.75,347.38,340.6,335.27,330.54,324.21,318.49,311.91,304.21,296.64,290.09,284.49,278.56,273.9,268.9,266.77,263.91,258.23,249.94,236.4,218.48,194.23,163.66,129.94,95.629,65.343
119.74,138.98,159.95,179.35,196.03,210.44,221.56,230.43,237.43,243.71,249.98,256.7,262.61,266.36,269.93,270.69,270.63,270.91,269.85,271.72,276.03,282.52,290.51,298,306.7,314.87,322.67,329,336.24,344.02,351.99,361.62,370.67,379.2,387.64,397.58,406.04,412.78,417.69,421.78,423.61,423.35,422.84,420.63,421.29,424.89,429.38,435.13,439.99,446.79,451.98,457.87,460.71,463.6,465.74,466.74,468.43,467.81,466.65,466.52,465.52,464.76,464.84,464.04,463.85,463.63,463.38,463.1,462.47,462.08,462.05,462.26,463.31,463.17,463.81,463.75,464.62,464.59,464.68,465.23,467.22,470.11,473.1,475.86,478.67,480.48,481.55,480.21,478.01,475.08,471.72,468.47,465.83,463.15,461.74,460.75,458.92,457.24,454.26,450.7,446.39,440.7,436.21,432.52,429.32,427.85,428.17,428.86,430.31,432.28,432.79,433.58,433.43,432.68,432.26,430.75,429.71,429.33,428.27,426.99,425.72,423.58,421.23,418.62,415.4,412.57,409.56,406.4,403.22,399.59,394.2,388.04,381.57,373.62,365.57,357.72,351.15,346.6,341.07,336.89,333.35,327.57,322.2,315.98,308.17,300.17,293.16,286.89,280.31,274.74,268.59,265.47,261.94,255.94,247.8,234.5,216.85,192.98,162.97,129.39,95.213,64.878
113.39,134.18,156.62,177.1,194.54,209.32,220.84,230.24,237.9,244.81,252.01,259.33,265.78,269.47,272.96,273.17,272.4,271.84,270.15,271.22,274.84,280.91,288.99,296.32,305.36,313.85,321.99,328.59,336.16,344.29,352.65,362.86,372.7,382.26,391.7,402.64,412.85,420.73,426.49,431.3,433.13,432.09,430.06,425.93,424.17,425.7,428.61,433.57,438.28,445.3,451.59,458.68,462.45,466.21,468.86,470.08,471.53,470.82,469.37,468.65,467.3,466.21,465.69,464.42,463.74,462.99,462.42,462.11,461.53,461.6,461.7,462.22,463.55,463.37,463.99,464.03,464.96,465.22,465.69,466.66,468.87,471.93,474.69,477.42,479.86,481.32,482,480.39,478.02,474.98,471.62,468.48,466,463.74,462.61,461.98,460.6,459,456.32,452.7,448.24,442.54,438.02,434.4,431.88,430.95,432.07,433.37,435.22,437.06,437.44,437.43,436.67,435.39,434.61,433.03,432.07,431.35,430.21,428.58,427.09,424.58,422,419.16,415.94,413.04,410.09,406.67,403.3,399.42,393.51,387,379.93,371.52,363.22,355.51,349.27,345.34,340.9,337.64,335.08,329.96,325.13,319.73,312.32,304.4,297.35,290.51,283.34,276.86,269.61,265.43,261.43,255.4,247.54,234.62,217.14,193.4,163.58,129.71,95.415,64.7
106.92,129.75,154.05,175.7,193.82,208.69,220.19,229.65,237.61,244.92,252.94,260.78,268.02,272.21,276.06,276.4,275.77,275.05,273.29,273.91,276.96,282.37,290.2,297.01,305.96,314.43,322.59,329.44,337.17,345.53,354.15,364.59,374.68,384.52,394.16,405.09,415.99,424.2,430.38,435.91,438.19,437.33,434.97,430.27,427.46,427.93,429.91,434.33,438.96,445.98,452.96,460.75,465.12,469.5,472.51,473.92,475.16,474.41,472.73,471.39,469.56,467.98,466.68,464.87,463.66,462.44,461.75,461.63,461.34,462.01,462.33,463.15,464.71,464.48,465.04,465.22,466.19,466.83,467.7,468.86,471.05,473.9,476.04,478.33,480.11,481.08,481.42,479.84,477.67,474.94,471.93,469.17,467.08,465.27,464.43,464.12,463.19,461.55,459.15,455.46,450.79,445.1,440.63,437.17,435.48,435.29,437.36,439.35,441.61,443.17,443.3,442.2,440.61,438.66,437.37,435.67,434.83,433.8,432.6,430.65,428.92,426,423.15,419.88,416.4,413.11,409.76,405.61,401.63,397.1,390.61,383.75,376.35,367.87,359.69,352.4,346.77,343.5,340.16,337.83,336.11,331.69,327.36,322.71,315.73,307.82,300.81,293.58,286.13,279.09,271.22,266.31,262.03,255.97,248.1,235.23,217.4,193.34,163.39,129.04,94.677,63.73
105.54,129.26,154.18,175.98,194.12,208.74,220.13,229.69,237.86,245.44,254.05,262.2,269.82,274.45,278.52,279.29,279.17,278.62,277.04,277.42,279.76,284.17,291.19,296.98,305.31,313.48,321.52,328.86,336.97,345.89,355.12,365.99,376.33,386.37,395.92,406.3,417.17,425.06,431.22,437.12,440.01,440.02,438.44,434.51,432.05,432.53,434.26,438.53,443.07,449.75,456.83,464.54,468.99,473.47,476.42,477.82,478.87,478.14,476.48,474.78,472.63,470.64,468.7,466.45,464.77,463.16,462.39,462.47,462.43,463.55,463.93,464.87,466.48,466.17,466.65,466.98,468.05,469.14,470.43,471.75,473.89,476.38,477.82,479.61,480.65,481.17,481.13,479.6,477.61,475.2,472.52,470.19,468.54,467.26,466.86,466.94,466.57,464.89,462.68,458.91,453.91,448.17,443.71,440.5,439.5,439.99,442.78,445.16,447.48,448.43,448.01,445.66,443.12,440.53,438.74,436.93,436.23,435.16,434.07,432.07,430.43,427.41,424.56,420.93,417.08,413.18,409.19,404.08,399.33,394.12,387.28,380.3,372.87,364.53,356.46,349.48,344.27,341.3,338.74,336.98,335.89,332.11,328.27,324.26,317.89,310.2,303.52,296.28,288.92,281.8,273.82,268.56,264.35,258.46,250.64,237.81,219.6,195.02,164.65,129.55,94.86,63.438
105.06,129.77,155.47,177.57,195.92,210.41,221.54,230.92,238.87,246.37,255.01,263.17,270.97,276.13,280.36,281.73,282.31,281.85,280.2,280.13,281.37,284.36,290.13,294.91,302.73,311.02,319.47,328.02,336.96,346.77,356.79,367.89,378.07,387.7,396.59,405.58,415.42,422.22,427.77,433.65,437.14,438.52,438.67,436.59,435.67,437.05,439.09,443.26,447.63,453.57,460.22,467.35,471.71,476.19,479.14,480.69,481.93,481.33,479.84,477.93,475.42,472.94,470.36,467.76,465.78,464.09,463.55,464.04,464.45,466.03,466.46,467.34,468.86,468.42,468.77,469.17,470.34,471.86,473.55,475.03,477.14,479.25,479.9,481.12,481.29,481.18,480.6,479.04,477.22,475.2,473.01,471.3,470.19,469.45,469.44,470.01,470.1,468.39,466.43,462.82,457.79,452.29,448.11,445.32,445.05,446.12,449.37,451.82,453.81,453.93,452.82,449.22,445.75,442.66,440.52,438.64,438.08,436.93,435.9,433.72,431.99,428.78,425.84,421.62,417.32,412.72,407.82,401.64,396,390.03,383.01,376.18,369.14,361.39,353.82,347.34,342.63,339.61,337.39,335.79,334.74,331.23,327.57,323.78,317.68,310.02,303.52,296.35,289.38,282.71,275.36,270.44,266.9,261.56,253.94,241.2,222.61,197.52,166.69,130.91,95.883,63.977
111.11,135.09,159.9,181.03,198.65,212.5,223.1,232.18,239.84,247.28,255.85,263.88,271.7,277.44,281.77,283.79,284.93,284.56,282.74,282.21,282.29,283.81,288.2,292.23,299.72,308.24,317.36,327.32,337.23,348,358.67,369.84,379.67,388.82,397.09,404.74,413.18,418.81,423.59,428.97,432.74,435.32,437.27,437.44,438.67,441.6,444.54,449.09,453.59,458.98,464.98,471.2,475.23,479.38,482.11,483.66,485,484.52,483.26,481.39,478.72,476.02,473.02,470.21,467.97,466.1,465.54,466.06,466.69,468.45,469.01,470,471.6,471.38,471.86,472.49,473.77,475.51,477.32,478.68,480.47,481.92,481.76,482.31,481.67,481.04,480.16,478.8,477.4,476.03,474.59,473.7,473.22,472.99,473.3,474.18,474.51,472.73,470.98,467.68,462.88,457.9,454.24,452.02,452.29,453.62,456.76,458.68,459.8,458.78,456.81,452.11,447.91,444.64,442.38,440.54,440.08,438.89,437.9,435.56,433.76,430.48,427.58,422.85,418.18,412.89,407.09,399.99,393.57,387.01,380.12,373.59,367.15,360.18,353.25,347.27,343.08,340.02,338.05,336.5,335.12,331.51,327.52,323.28,317.09,309.34,302.91,296.14,290.06,284.22,277.72,273.2,269.93,264.64,256.56,243.36,224.11,198.4,167.16,131.1,95.989,63.922
115.72,139.51,163.9,184.57,201.87,215.5,225.78,234.72,241.97,249.1,257.12,264.7,272.16,278.29,282.82,285.71,287.7,287.77,285.97,285.24,284.13,284.07,287.01,290.18,297.27,305.96,315.74,327,337.85,349.48,360.69,371.68,380.99,389.52,397.14,403.4,410.55,415.1,419.29,424.18,428.23,431.9,435.52,437.64,440.83,444.95,448.79,453.64,458.18,463.01,468.38,473.7,477.38,480.99,483.41,484.87,486.51,486.37,485.69,484.34,482.08,479.74,476.9,474.28,472.17,470.47,470.04,470.55,471.36,473.03,473.5,474.35,475.82,475.74,476.31,477.06,478.44,480.26,482.02,483.14,484.52,485.23,484.31,484.19,482.86,481.8,480.72,479.62,478.62,477.89,477.17,477,477,477.06,477.5,478.6,479.11,477.46,476.19,473.68,469.76,465.9,463.24,461.82,462.53,463.79,466.27,467.17,466.89,464.51,461.57,455.88,451.12,447.69,445.25,443.26,442.62,441.14,439.96,437.31,435.31,431.95,429.07,423.83,418.81,412.83,406.15,398.31,391.29,384.44,378.07,372.33,366.98,361.09,354.97,349.43,345.5,341.97,339.61,337.43,335.07,330.97,326.26,321.32,314.84,307.21,301.2,295.45,290.77,286.35,281.21,277.47,274.62,269.34,260.64,246.91,226.93,200.69,168.98,132.7,97.346,65.012
124.23,146.57,169.37,188.7,205.09,218.11,227.85,236.5,243.42,250.38,257.87,265.06,272.09,278.37,282.91,286.35,288.86,289.05,287.27,286.52,284.57,283.42,285.19,288.03,294.97,304.08,314.77,327.27,339.16,351.66,363.43,374.12,382.65,390.29,396.98,401.66,407.06,410.43,413.92,418.29,422.72,427.54,432.88,437.02,442.33,447.77,452.62,457.9,462.71,467.22,471.98,476.45,479.77,482.81,484.92,486.16,487.92,487.74,487.32,486.18,483.96,481.74,479.1,476.96,475.44,474.43,474.62,475.44,476.71,478.28,478.79,479.43,480.66,480.79,481.53,482.47,484.03,485.89,487.55,488.35,489.2,489.11,487.39,486.53,484.57,483.07,481.83,481.02,480.44,480.3,480.29,480.82,481.22,481.48,481.95,483.2,483.68,482.2,481.31,479.51,476.54,473.67,471.9,471.12,472.04,473.09,474.74,474.55,472.95,469.48,465.71,459.44,454.32,450.83,448.33,446.16,445.23,443.42,441.96,439.02,436.74,433.4,430.53,424.88,419.6,413.07,405.63,397.32,389.84,382.94,377.28,372.63,368.64,364.18,359.12,354.28,350.76,346.85,343.99,341.05,337.43,332.59,326.77,320.65,313.42,305.62,299.64,294.74,291.36,288.4,284.7,281.87,279.36,274,264.53,250.09,229.33,202.5,170.32,134.03,98.522,66.114
132.89,153.51,174.64,192.71,208.29,220.87,230.18,238.58,245.13,251.8,258.56,265.17,271.58,277.86,282.56,286.64,289.81,290.53,289.13,288.64,286.13,284,284.54,286.8,293.29,302.39,313.61,326.72,339.23,352.17,364.05,374.13,381.86,388.69,394.76,398.45,402.77,405.49,408.73,412.71,417.41,422.92,429.32,434.7,441.36,447.52,453.06,458.58,463.67,468.16,472.84,477,480.52,483.48,485.63,486.93,489.04,489.05,488.96,488.17,486.22,484.31,481.92,480.08,478.92,478.28,478.68,479.51,480.96,482.36,483.06,483.76,485.03,485.53,486.58,487.73,489.42,491.1,492.49,492.95,493.37,492.8,490.63,489.16,486.78,484.86,483.39,482.53,482.1,482.33,482.94,484.13,484.98,485.47,485.99,487.4,487.94,486.85,486.54,485.67,483.96,482.27,481.39,481.08,481.83,482.3,482.71,481.2,478.18,473.75,469.23,462.69,457.47,454,451.55,449.27,448.06,445.99,444.25,441.06,438.48,435.09,432.13,426.14,420.66,413.74,405.77,397.14,389.33,382.42,377.23,373.43,370.43,367.16,363.13,358.98,356.01,351.99,348.92,345.54,341.05,335.72,329,321.88,313.87,305.91,299.74,295.51,293.19,291.37,288.89,286.75,284.35,278.69,268.31,253.06,231.48,204.1,171.54,135.36,99.735,67.326
142.26,160.84,180.02,196.62,211.12,223.04,231.62,239.46,245.43,251.55,257.51,263.6,269.54,275.97,281.1,285.89,289.67,291.04,290.17,290.21,287.67,285.43,285.76,288.36,295.13,304.63,316.38,329.72,342.35,355.06,366.28,375.13,381.65,387.33,392.55,395.31,398.76,401.14,404.44,408.36,413.47,419.49,426.53,432.66,440.06,446.45,452.42,458.1,463.49,468.21,473.08,477.27,481.2,484.33,486.72,488.22,490.68,490.83,490.85,490.07,488.06,486.14,483.73,482.06,481.32,481.18,482.09,483.25,485.09,486.46,487.49,488.23,489.49,490.31,491.67,493.1,495,496.65,498.04,498.42,498.69,497.98,495.76,493.94,491.47,489.34,487.77,486.9,486.49,486.92,487.82,489.2,490.05,490.34,490.54,491.79,492.23,491.49,491.77,491.83,491.37,490.82,490.69,490.65,491.07,490.92,490.16,487.48,483.26,478.11,473,466.3,460.98,457.37,454.79,452.34,450.82,448.52,446.52,443.21,440.39,436.98,433.82,427.59,421.94,414.81,406.62,398.03,390.2,383.55,378.82,375.64,373.28,370.74,367.27,363.45,360.74,356.69,353.44,349.81,344.77,339.22,331.88,324.11,315.59,307.6,301.1,297.3,295.57,294.28,292.53,290.83,288.44,282.71,271.86,256.26,234.21,206.4,173.37,137.19,101.15,68.552
151.3,168.09,185.5,200.77,214.26,225.41,233.14,240.22,245.4,250.73,255.9,261.49,267.05,273.67,279.37,284.82,289.03,290.9,290.57,290.93,288.51,286.53,287.15,290.42,297.76,307.83,320.01,333.12,345.46,357.5,367.68,374.96,380.23,384.75,389.06,391.19,394.23,396.58,400.35,404.71,410.55,417.12,424.59,430.95,438.59,444.64,450.48,455.92,461.21,466.01,471.23,475.66,480.27,483.99,487.04,489.01,492.01,492.32,492.34,491.39,489.16,487.11,484.63,483.17,482.94,483.42,484.94,486.66,489,490.45,491.87,492.63,493.84,494.85,496.43,498.1,500.3,502.11,503.81,504.49,504.98,504.6,502.79,500.93,498.68,496.53,494.94,493.93,493.37,493.6,494.34,495.39,495.84,495.65,495.3,496.13,496.43,495.9,496.52,497.23,497.62,497.8,498.11,498.16,498.23,497.6,495.92,492.39,487.36,481.62,475.96,469.09,463.49,459.59,456.75,454.12,452.4,450.11,448.07,444.89,442.08,438.75,435.55,429.4,423.84,416.88,408.9,400.61,392.86,386.34,381.66,378.52,376.15,373.78,370.58,367.03,364.55,360.74,357.59,354.05,348.99,343.6,336.14,328.25,319.73,312.06,305.41,301.9,300.41,299.25,297.75,296.07,293.36,287.24,275.84,259.72,237.1,208.69,175.1,138.8,102.33,69.578
159.74,174.79,190.5,204.52,216.96,227.32,234.25,240.61,245.21,249.81,254.38,259.66,265.03,271.88,278.13,284.19,288.81,291.34,291.83,292.76,290.99,289.74,291.09,295.21,303.01,313.3,325.37,337.68,349.17,360.03,368.8,374.34,378.34,381.78,385.4,387.32,390.2,393,397.61,402.66,409.38,416.43,424.15,430.72,438.36,444.02,449.54,454.62,459.67,464.55,469.86,474.4,479.54,483.77,487.38,489.77,493.05,493.48,493.42,492.21,489.76,487.53,485.03,483.76,483.97,485.12,487.26,489.66,492.62,494.38,496.33,497.21,498.4,499.5,501.16,502.96,505.38,507.42,509.58,510.98,512.18,512.72,512.03,510.58,509.12,507.33,505.79,504.48,503.46,503.06,503.17,503.39,502.99,501.92,500.73,500.79,500.87,500.1,500.65,501.46,502.1,502.3,502.36,502.02,501.52,500.47,498.23,494.35,489.1,483.21,477.37,470.56,464.87,460.67,457.67,455.09,453.43,451.43,449.63,446.87,444.29,441.14,437.82,431.85,426.34,419.61,412.07,404.18,396.68,390.34,385.38,381.77,378.54,375.47,371.68,367.71,364.87,361.2,358.32,355.34,351.17,346.75,340.16,333.14,325.27,318.26,311.48,307.86,305.99,304.32,302.52,300.53,297.51,291.02,279.29,262.73,239.5,210.31,175.9,139.15,102.17,69.31
166.13,179.8,194.23,207.37,219.03,228.74,235.06,240.77,244.82,248.91,253.14,258.45,263.93,271.29,278.26,284.82,289.6,292.49,293.55,294.69,293.46,293.02,295.21,300.18,308.43,318.83,330.52,341.88,352.35,361.99,369.36,373.5,376.65,379.51,382.83,385.16,388.48,391.92,397.48,403.23,410.59,417.76,425.38,431.93,439.54,445.14,450.65,455.81,460.93,466.03,471.5,475.83,480.99,485.29,489.06,491.57,494.85,495.07,494.78,493.15,490.24,487.54,484.87,483.65,484.29,486.15,489.01,492.4,496.1,498.43,501.12,502.21,503.34,504.33,505.83,507.44,509.83,512.05,514.83,517.2,519.52,521.55,522.4,521.97,521.46,520.23,518.5,516.58,514.63,513.05,511.92,510.83,509.33,507.31,505.35,504.67,504.18,503.02,502.99,503.39,503.48,503.12,502.63,501.8,500.91,499.76,497.41,493.7,488.72,483.06,477.2,470.57,464.87,460.45,457.28,454.79,453.31,451.71,450.3,448.09,445.83,442.92,439.59,433.91,428.54,422.21,415.33,408.06,400.98,394.89,389.63,385.29,380.9,376.67,371.97,367.28,363.87,360.37,357.95,355.8,353,349.92,344.74,339.14,332.38,326.23,319.51,315.35,312.51,309.55,306.44,303.25,299.35,292.19,280.29,263.59,240.25,210.87,176.08,139.09,101.88,68.933
170.29,182.76,196.19,208.76,220,229.3,235.3,240.39,243.86,247.32,251.11,256.31,261.97,269.94,277.83,285.1,290.36,293.96,295.98,297.51,297.18,297.77,300.97,306.66,315.01,325.05,335.72,345.57,354.64,362.85,368.9,372.03,374.86,377.64,381.06,384.07,387.91,391.82,398.05,404.24,411.96,419.13,426.71,433.39,441.13,446.99,452.65,457.93,463.11,468.42,474.09,478.35,483.67,488.17,492.15,494.84,498.07,498.12,497.59,495.53,492.09,488.74,485.54,483.77,484.1,486.04,489.15,493.38,497.88,501.14,504.92,506.6,508,509.13,510.49,511.98,514.4,516.97,520.58,524.32,528.28,532.14,534.81,535.56,536.17,535.38,533.31,530.63,527.8,525.15,522.93,520.67,518.11,514.83,511.82,509.67,507.79,505.01,503.32,502.17,500.85,499.31,498.11,497.05,496.33,495.77,494.2,491.18,486.96,481.52,475.65,468.99,463.11,458.36,454.95,452.63,451.44,450.36,449.41,447.74,445.99,443.36,440.2,435,429.94,424.16,418.13,411.59,404.97,399.2,393.75,388.8,383.37,378.07,372.52,367.11,362.94,359.32,356.99,355.29,353.74,351.96,348.46,344.66,339.55,334.79,328.52,324,320.13,315.7,310.83,305.99,300.91,292.7,280.52,263.63,240.32,210.95,176.06,139.07,101.84,68.852
170.01,182.24,195.61,208.42,219.88,229.25,235.44,240.39,243.67,246.92,250.62,255.93,261.92,270.51,279.15,286.89,292.5,296.8,299.71,301.65,302.12,303.55,307.36,313.19,320.84,329.72,338.74,346.9,354.6,361.64,366.85,369.79,372.98,376.39,380.37,384.38,388.87,393.38,400.05,406.27,413.96,420.89,428.34,435.25,443.45,450.32,456.88,463.13,469.03,474.94,480.76,484.68,489.64,493.58,497.03,499.31,502.05,501.73,500.89,498.65,494.87,491.09,487.54,485.25,485.1,486.86,489.85,494.6,499.58,503.62,508.23,510.45,511.97,513.04,514.06,515.2,517.51,520.44,525.02,530.43,536.19,542.13,546.72,548.88,550.63,550.32,547.89,544.55,541.01,537.47,534.25,530.87,527.29,522.87,518.73,515.08,511.59,507.03,503.57,500.77,497.74,494.84,492.75,491.23,490.4,490.21,489.29,487.01,483.76,478.85,473.26,466.88,461,456.07,452.35,450.09,449.14,448.55,448.09,447.08,445.95,443.66,440.76,436.06,431.28,426,420.8,415.07,409.09,403.73,398.22,392.64,386.09,379.49,372.84,366.45,361.4,357.68,355.65,354.69,354.59,354.17,352.39,350.23,346.47,342.66,336.65,331.56,326.63,320.81,314.29,307.97,301.79,292.5,279.98,262.67,239.17,209.72,174.72,137.75,100.71,67.94
167.36,180.03,194.04,207.74,220.11,230.19,237.2,242.4,245.59,248.66,252.17,257.28,263.29,272.19,281.32,289.45,295.41,300.29,303.91,306.07,307.04,309.17,313.39,319.37,326.57,334.67,342.48,349.49,356.08,362.1,366.53,369.4,372.95,377.07,381.53,386.57,391.63,396.59,403.39,409.4,416.93,423.48,430.98,438.53,447.69,456.24,464.25,472.03,479.05,485.49,491.06,494.04,497.71,500.03,502.22,503.48,505.36,504.66,503.79,501.89,498.04,494.08,490.39,487.46,486.44,487.58,489.96,494.72,499.76,504.39,509.79,512.73,514.66,516.06,517,517.93,520.15,523.49,528.96,536.01,543.69,551.78,558.24,561.99,564.79,564.86,561.83,557.69,553.42,549.1,545.05,540.6,536,530.19,524.64,519.08,513.27,506.4,500.82,496.29,491.7,487.75,485.26,483.67,483.19,483.43,483.11,481.28,478.48,473.73,468.2,461.89,456.09,451.2,447.46,445.55,445.14,445.19,445.4,445.11,444.68,442.91,440.36,436.1,431.58,426.69,422.11,417.13,411.75,406.98,401.85,396.29,389.36,382,374.67,367.43,361.44,357.18,354.9,354.05,354.84,355.43,355.22,354.65,352.26,349.53,344.06,338.35,332.33,325.03,316.61,308.56,301.11,290.74,278.13,260.81,237.73,208.9,174.39,137.83,101.26,68.563
160.67,173.93,188.86,203.67,217.29,228.43,236.67,242.58,246.19,249.69,253.53,258.72,265.06,274.39,284.2,292.84,299.59,305.4,310.18,313.12,314.97,317.92,322.3,327.95,334.07,340.62,346.59,352.01,357.27,362.26,366.06,369.26,373.46,378.45,383.52,389.56,395.13,400.58,407.59,413.47,421.06,427.7,435.8,444.65,455.22,465.93,475.97,485.61,493.7,500.49,505.34,506.74,508.38,508.15,508.25,507.86,508.47,507.25,506.33,504.85,501.09,497.27,493.21,489.33,487,486.89,488.04,492.2,496.99,502.17,508.56,512.7,515.6,517.9,519.11,520.19,522.46,526.11,532.28,540.62,549.87,559.59,567.27,572.22,575.64,575.71,571.99,567.25,562.62,558.03,553.74,548.84,543.75,536.88,530.12,522.74,514.35,505.06,497.36,491.06,485.06,480.35,477.86,476.42,476.39,477.02,477,475.21,472.52,467.71,462.2,456.09,450.69,446.25,442.84,441.48,441.74,442.31,442.97,443.27,443.3,441.85,439.57,435.73,431.5,426.96,422.93,418.77,414.06,409.96,405.44,400.28,393.47,385.89,378.37,370.71,364.08,359.33,356.69,355.68,356.64,357.65,358.35,358.71,357.13,355.11,350.1,343.92,337.15,328.7,318.65,309.05,300.15,288.41,275.12,257.22,234.04,205.56,171.52,135.59,99.873,67.715
152.93,166.85,182.6,198.35,213.12,225.38,235.09,242.18,246.73,251.08,255.64,261.02,267.73,277.24,287.51,296.47,304.04,310.85,316.84,320.83,323.64,327.56,332.12,337.36,342.28,346.98,350.85,354.29,357.88,361.37,364.25,367.67,372.54,378.74,384.79,392.19,398.69,405.02,412.43,418.25,425.88,432.69,441.32,451.52,463.44,476.29,488.11,499.3,507.99,514.27,517.56,516.64,515.54,512.28,510.21,508.62,508.56,507.77,507.54,507.22,504,500.64,496.4,491.57,487.86,486.4,486.19,489.44,493.68,499.06,506.06,511.25,515.11,518.46,520.13,521.55,523.94,527.85,534.49,543.65,553.91,564.57,572.89,578.63,582.12,581.67,577.22,571.77,566.81,562.17,557.96,553,547.92,540.49,532.95,524.05,513.29,501.93,492.45,484.51,477.65,472.6,470.49,469.45,469.99,470.92,471.08,469.19,466.44,461.62,456.29,450.54,445.76,441.95,439.01,438.16,439,439.9,440.84,441.51,441.83,440.68,438.59,435.09,431.13,426.84,423.15,419.68,415.6,412.05,408.19,403.73,397.47,390.17,382.93,375.29,368.46,363.4,360.35,358.86,359.67,360.69,362.09,363.15,362.27,361.04,356.68,350.21,342.76,333.14,321.41,310.21,299.75,286.48,272.44,253.89,230.59,202.43,168.82,133.47,98.554,66.894
143.92,158.79,175.56,192.05,207.55,220.44,230.96,238.76,244.03,249.31,254.92,260.96,268.54,278.56,289.61,299.15,307.85,315.84,323.21,328.66,332.61,337.73,342.5,347.33,351.12,354.08,356.1,357.7,359.6,361.63,363.44,366.78,371.85,378.76,385.26,393.61,400.92,408.23,416.31,422.55,430.68,438.3,447.95,459.61,472.57,487.19,500.42,512.87,521.81,527.2,528.82,525.53,521.55,515.1,510.57,507.48,506.8,506.62,507.12,508.06,505.55,503.04,498.83,493.15,488.21,485.4,483.78,485.77,489.09,494.18,501.33,507.32,512.17,516.7,519.2,521.4,524.25,528.61,535.77,545.48,556.18,567.09,575.22,580.92,583.72,581.95,576.22,569.55,563.99,559.18,555,550.04,545.33,538.13,530.57,521.21,509.26,496.94,486.9,478.33,471.53,466.72,465.32,464.69,465.55,466.28,465.95,463.36,459.95,454.84,449.62,444.28,440.36,437.51,435.44,435.36,437.01,438.3,439.47,440.46,440.9,439.92,437.87,434.49,430.64,426.43,422.79,419.72,416.1,413,409.66,405.96,400.43,393.55,386.63,379.05,372.14,366.76,363.3,361.47,362.05,363.07,364.97,366.56,366.08,365.27,361.44,354.76,346.93,336.73,324.22,312.32,301.01,286.95,272.52,253.56,230.07,201.98,168.53,133.39,98.858,67.329
136.72,152.02,169.31,186.02,201.7,214.82,225.83,234.21,240.31,246.8,253.81,260.59,269.24,279.55,290.88,300.34,309.46,318,326.13,332.86,338.13,344.91,350.5,355.83,359.48,361.39,362.22,362.22,362.29,362.55,362.85,365.73,370.59,377.92,384.86,394.16,402.41,410.91,419.96,427.03,436.1,444.96,455.88,468.92,482.52,498.15,511.51,523.72,531.32,534.15,532.68,526.14,518.88,509.42,503.09,499.56,499.6,501.38,503.72,506.84,505.72,504.59,500.82,494.65,488.67,484.58,481.56,481.99,484.01,488.35,495.15,501.68,507.39,513.1,516.56,519.8,523.29,528.08,535.59,545.45,556.11,566.8,574.26,579.29,580.84,577.45,570.47,562.65,556.64,552.1,548.62,544.37,540.69,534.33,527.07,517.65,505.14,492.38,482.26,473.5,467.24,462.97,462.26,461.78,462.63,462.78,461.55,458.04,453.79,448.38,443.41,438.58,435.61,433.85,432.83,433.64,436.18,437.86,439.26,440.59,441.03,440.13,437.97,434.58,430.76,426.56,422.85,419.98,416.67,413.78,410.72,407.56,402.78,396.46,390.1,383.03,376.56,371.34,367.73,365.57,365.67,366.29,368.14,369.7,369.18,368.42,364.98,358.23,350.24,339.73,326.89,314.72,302.8,288.18,273.34,253.89,230,201.59,168,132.8,98.446,67.041
